ds,y
2024-10-14 03:44:16,62400.22
2024-10-14 03:45:16,62378.0
2024-10-14 03:46:16,62370.0
2024-10-14 03:47:16,62409.96
2024-10-14 03:48:16,62379.99
2024-10-14 03:49:16,62413.99
2024-10-14 03:50:16,62447.99
2024-10-14 03:51:17,62416.0
2024-10-14 03:52:17,62430.76
2024-10-14 03:53:17,62440.88
2024-10-14 03:54:17,62435.9
2024-10-14 03:55:17,62449.09
2024-10-14 03:56:17,62425.09
2024-10-14 03:57:17,62426.01
2024-10-14 03:58:17,62440.0
2024-10-14 03:59:17,62423.55
2024-10-14 04:00:18,62435.99
2024-10-14 04:01:18,62437.11
2024-10-14 04:02:18,62463.78
2024-10-14 04:03:18,62470.01
2024-10-14 04:04:18,62499.98
2024-10-14 04:05:18,62500.0
2024-10-14 04:06:18,62505.99
2024-10-14 04:07:18,62525.98
2024-10-14 04:08:18,62553.26
2024-10-14 04:09:18,62553.25
2024-10-14 04:10:19,62559.72
2024-10-14 04:11:19,62554.01
2024-10-14 04:12:19,62558.0
2024-10-14 04:13:19,62515.15
2024-10-14 04:14:19,62500.0
2024-10-14 04:15:19,62515.12
2024-10-14 04:16:19,62525.99
2024-10-14 04:17:19,62530.0
2024-10-14 04:18:19,62520.0
2024-10-14 04:19:19,62523.35
2024-10-14 04:20:20,62510.0
2024-10-14 04:21:20,62506.01
2024-10-14 04:22:20,62523.34
2024-10-14 04:23:20,62528.63
2024-10-14 04:24:20,62560.0
2024-10-14 04:25:20,62555.06
2024-10-14 04:26:20,62563.99
2024-10-14 04:27:20,62570.87
2024-10-14 04:28:20,62570.86
2024-10-14 04:29:21,62578.32
2024-10-14 04:30:21,62578.33
2024-10-14 04:31:21,62564.12
2024-10-14 04:32:21,62556.01
2024-10-14 04:33:21,62618.0
2024-10-14 04:34:21,62645.9
2024-10-14 04:35:21,62653.99
2024-10-14 04:36:21,62665.7
2024-10-14 04:37:21,62676.07
2024-10-14 04:38:21,62666.73
2024-10-14 04:39:22,62712.93
2024-10-14 04:40:22,62650.66
2024-10-14 04:41:22,62660.05
2024-10-14 04:42:22,62666.78
2024-10-14 04:43:22,62662.84
2024-10-14 04:44:22,62659.22
2024-10-14 04:45:22,62646.67
2024-10-14 04:46:22,62673.99
2024-10-14 04:47:22,62636.38
2024-10-14 04:48:23,62652.83
2024-10-14 04:49:23,62667.69
2024-10-14 04:50:23,62670.18
2024-10-14 04:51:23,62709.99
2024-10-14 04:52:23,62713.8
2024-10-14 04:53:23,62719.99
2024-10-14 04:54:23,62721.93
2024-10-14 04:55:23,62721.94
2024-10-14 04:56:23,62721.93
2024-10-14 04:57:23,62721.93
2024-10-14 04:58:24,62739.99
2024-10-14 04:59:24,62734.32
2024-10-14 05:00:24,62706.91
2024-10-14 05:01:24,62693.98
2024-10-14 05:02:24,62687.98
2024-10-14 05:03:24,62687.98
2024-10-14 05:04:24,62657.46
2024-10-14 05:05:24,62679.99
2024-10-14 05:06:24,62663.62
2024-10-14 05:07:25,62685.99
2024-10-14 05:08:25,62667.79
2024-10-14 05:09:25,62685.52
2024-10-14 05:10:25,62668.89
2024-10-14 05:11:25,62652.05
2024-10-14 05:12:25,62632.0
2024-10-14 05:13:25,62610.67
2024-10-14 05:14:25,62633.99
2024-10-14 05:15:26,62646.0
2024-10-14 05:16:26,62624.01
2024-10-14 05:17:26,62638.0
2024-10-14 05:18:26,62627.99
2024-10-14 05:19:26,62635.24
2024-10-14 05:20:26,62647.61
2024-10-14 05:21:26,62636.36
2024-10-14 05:22:26,62674.0
2024-10-14 05:23:26,62678.0
2024-10-14 05:24:27,62672.01
2024-10-14 05:25:27,62637.48
2024-10-14 05:26:27,62616.3
2024-10-14 05:27:27,62626.0
2024-10-14 05:28:27,62614.16
2024-10-14 05:29:27,62628.96
2024-10-14 05:30:27,62649.99
2024-10-14 05:31:27,62663.99
2024-10-14 05:32:27,62670.0
2024-10-14 05:33:28,62657.55
2024-10-14 05:34:28,62655.02
2024-10-14 05:35:28,62636.36
2024-10-14 05:36:28,62622.01
2024-10-14 05:37:28,62658.55
2024-10-14 05:38:28,62666.0
2024-10-14 05:39:28,62655.84
2024-10-14 05:40:29,62655.84
2024-10-14 05:41:29,62634.99
2024-10-14 05:42:29,62626.01
2024-10-14 05:43:29,62659.84
2024-10-14 05:44:29,62614.01
2024-10-14 05:45:29,62624.0
2024-10-14 05:46:29,62646.0
2024-10-14 05:47:29,62626.01
2024-10-14 05:48:30,62633.56
2024-10-14 05:49:30,62640.09
2024-10-14 05:50:30,62651.99
2024-10-14 05:51:30,62652.8
2024-10-14 05:52:30,62679.9
2024-10-14 05:53:30,62677.99
2024-10-14 05:54:30,62674.0
2024-10-14 05:55:30,62675.37
2024-10-14 05:56:30,62666.66
2024-10-14 05:57:30,62665.73
2024-10-14 05:58:31,62713.54
2024-10-14 05:59:31,62749.99
2024-10-14 06:00:31,62767.99
2024-10-14 06:01:31,62771.67
2024-10-14 06:02:31,62780.84
2024-10-14 06:03:31,62770.0
2024-10-14 06:04:31,62759.99
2024-10-14 06:05:31,62760.56
2024-10-14 06:06:32,62720.0
2024-10-14 06:07:32,62712.01
2024-10-14 06:08:32,62724.0
2024-10-14 06:09:32,62730.0
2024-10-14 06:10:32,62736.0
2024-10-14 06:11:32,62763.49
2024-10-14 06:12:32,62762.0
2024-10-14 06:13:32,62758.45
2024-10-14 06:14:32,62691.01
2024-10-14 06:15:33,62708.97
2024-10-14 06:16:33,62720.0
2024-10-14 06:17:33,62764.0
2024-10-14 06:18:33,62757.58
2024-10-14 06:19:33,62744.66
2024-10-14 06:20:33,62755.0
2024-10-14 06:21:33,62768.01
2024-10-14 06:22:33,62814.99
2024-10-14 06:23:33,62826.0
2024-10-14 06:24:34,62836.0
2024-10-14 06:25:34,62874.55
2024-10-14 06:26:34,62853.04
2024-10-14 06:27:34,62852.0
2024-10-14 06:28:34,62862.0
2024-10-14 06:29:34,62869.99
2024-10-14 06:30:34,62869.99
2024-10-14 06:31:34,62878.39
2024-10-14 06:32:34,62952.01
2024-10-14 06:33:35,63006.6
2024-10-14 06:34:35,62972.0
2024-10-14 06:35:35,62940.0
2024-10-14 06:36:35,62960.0
2024-10-14 06:37:35,62884.01
2024-10-14 06:38:35,62914.32
2024-10-14 06:39:35,62958.0
2024-10-14 06:40:35,62926.55
2024-10-14 06:41:35,62926.53
2024-10-14 06:42:35,62919.9
2024-10-14 06:43:36,62910.21
2024-10-14 06:44:36,62893.84
2024-10-14 06:45:36,62864.52
2024-10-14 06:46:36,62850.0
2024-10-14 06:47:36,62842.51
2024-10-14 06:48:36,62842.51
2024-10-14 06:49:36,62842.52
2024-10-14 06:50:36,62818.18
2024-10-14 06:51:36,62859.99
2024-10-14 06:52:37,62870.99
2024-10-14 06:53:37,62903.7
2024-10-14 06:54:37,62949.99
2024-10-14 06:55:37,62900.0
2024-10-14 06:56:37,62896.71
2024-10-14 06:57:37,62900.39
2024-10-14 06:58:37,62898.16
2024-10-14 06:59:37,62895.11
2024-10-14 07:00:37,62899.99
2024-10-14 07:01:37,62917.49
2024-10-14 07:02:38,62962.64
2024-10-14 07:03:38,63052.62
2024-10-14 07:04:38,63112.93
2024-10-14 07:05:38,63070.01
2024-10-14 07:06:38,63054.0
2024-10-14 07:07:38,62978.01
2024-10-14 07:08:38,62984.0
2024-10-14 07:09:38,63008.01
2024-10-14 07:10:39,62984.01
2024-10-14 07:11:39,62994.0
2024-10-14 07:12:39,63040.0
2024-10-14 07:13:39,62934.0
2024-10-14 07:14:39,62995.3
2024-10-14 07:15:39,63034.01
2024-10-14 07:16:39,62972.0
2024-10-14 07:17:39,62980.0
2024-10-14 07:18:39,62985.99
2024-10-14 07:19:39,62959.91
2024-10-14 07:20:40,62972.01
2024-10-14 07:21:40,62952.56
2024-10-14 07:22:40,62936.53
2024-10-14 07:23:40,62950.78
2024-10-14 07:24:40,62924.0
2024-10-14 07:25:40,62910.01
2024-10-14 07:26:40,62859.91
2024-10-14 07:27:40,62795.99
2024-10-14 07:28:40,62792.16
2024-10-14 07:29:41,62776.0
2024-10-14 07:30:41,62818.18
2024-10-14 07:31:41,62779.91
2024-10-14 07:32:41,62757.58
2024-10-14 07:33:41,62740.0
2024-10-14 07:34:41,62772.02
2024-10-14 07:35:41,62782.01
2024-10-14 07:36:41,62811.29
2024-10-14 07:37:41,62780.47
2024-10-14 07:38:41,62848.49
2024-10-14 07:39:42,62838.98
2024-10-14 07:40:42,62849.99
2024-10-14 07:41:42,62875.49
2024-10-14 07:42:42,62830.0
2024-10-14 07:43:42,62830.01
2024-10-14 07:44:42,62800.0
2024-10-14 07:45:42,62813.81
2024-10-14 07:46:42,62837.29
2024-10-14 07:47:42,62798.16
2024-10-14 07:48:43,62818.48
2024-10-14 07:49:43,62818.49
2024-10-14 07:50:43,62832.0
2024-10-14 07:51:43,62800.0
2024-10-14 07:52:43,62811.82
2024-10-14 07:53:43,62824.0
2024-10-14 07:54:43,62792.0
2024-10-14 07:55:43,62734.31
2024-10-14 07:56:43,62780.0
2024-10-14 07:57:43,62823.02
2024-10-14 07:58:44,62835.47
2024-10-14 07:59:44,62835.46
2024-10-14 08:00:44,62818.19
2024-10-14 08:01:44,62820.0
2024-10-14 08:02:44,62785.02
2024-10-14 08:03:44,62768.0
2024-10-14 08:04:44,62752.94
2024-10-14 08:05:45,62755.95
2024-10-14 08:06:45,62719.37
2024-10-14 08:07:45,62690.0
2024-10-14 08:08:45,62704.04
2024-10-14 08:09:45,62686.68
2024-10-14 08:10:45,62688.0
2024-10-14 08:11:45,62689.06
2024-10-14 08:12:45,62693.99
2024-10-14 08:13:45,62695.95
2024-10-14 08:14:45,62693.47
2024-10-14 08:15:46,62710.37
2024-10-14 08:16:46,62700.01
2024-10-14 08:17:46,62672.87
2024-10-14 08:18:46,62661.29
2024-10-14 08:19:46,62642.96
2024-10-14 08:20:46,62655.99
2024-10-14 08:21:46,62676.48
2024-10-14 08:22:46,62687.73
2024-10-14 08:23:46,62701.99
2024-10-14 08:24:46,62700.01
2024-10-14 08:25:47,62667.18
2024-10-14 08:26:47,62690.0
2024-10-14 08:27:47,62692.01
2024-10-14 08:28:47,62682.0
2024-10-14 08:29:47,62692.01
2024-10-14 08:30:47,62720.0
2024-10-14 08:31:47,62722.26
2024-10-14 08:32:47,62722.6
2024-10-14 08:33:47,62749.99
2024-10-14 08:34:48,62765.49
2024-10-14 08:35:48,62784.79
2024-10-14 08:36:48,62720.42
2024-10-14 08:37:48,62755.99
2024-10-14 08:38:48,62754.76
2024-10-14 08:39:48,62770.0
2024-10-14 08:40:49,62764.27
2024-10-14 08:41:49,62780.54
2024-10-14 08:42:49,62808.0
2024-10-14 08:43:49,62800.99
2024-10-14 08:44:49,62797.22
2024-10-14 08:45:49,62832.89
2024-10-14 08:46:49,62843.44
2024-10-14 08:47:49,62848.48
2024-10-14 08:48:49,62810.38
2024-10-14 08:49:49,62798.0
2024-10-14 08:50:49,62786.47
2024-10-14 08:51:50,62799.99
2024-10-14 08:52:50,62814.99
2024-10-14 08:53:50,62840.0
2024-10-14 08:54:50,62865.35
2024-10-14 08:55:50,62881.55
2024-10-14 08:56:50,62878.07
2024-10-14 08:57:50,62892.86
2024-10-14 08:58:50,62878.79
2024-10-14 08:59:50,62870.02
2024-10-14 09:00:51,62881.99
2024-10-14 09:01:51,62855.69
2024-10-14 09:02:51,62841.71
2024-10-14 09:03:51,62862.36
2024-10-14 09:04:51,62827.0
2024-10-14 09:05:51,62800.0
2024-10-14 09:06:51,62828.0
2024-10-14 09:07:51,62767.5
2024-10-14 09:08:51,62754.0
2024-10-14 09:09:51,62737.68
2024-10-14 09:10:52,62720.01
2024-10-14 09:11:52,62722.01
2024-10-14 09:12:52,62722.95
2024-10-14 09:13:52,62723.33
2024-10-14 09:14:52,62697.1
2024-10-14 09:15:52,62735.55
2024-10-14 09:16:52,62699.96
2024-10-14 09:17:53,62588.0
2024-10-14 09:18:53,62552.1
2024-10-14 09:19:53,62622.51
2024-10-14 09:20:53,62640.91
2024-10-14 09:21:53,62680.0
2024-10-14 09:22:53,62643.81
2024-10-14 09:23:53,62667.2
2024-10-14 09:24:53,62656.5
2024-10-14 09:25:53,62663.66
2024-10-14 09:26:53,62707.27
2024-10-14 09:27:54,62694.66
2024-10-14 09:28:54,62705.7
2024-10-14 09:29:54,62701.5
2024-10-14 09:30:54,62637.68
2024-10-14 09:31:54,62640.0
2024-10-14 09:32:54,62640.0
2024-10-14 09:33:54,62716.0
2024-10-14 09:34:54,62699.9
2024-10-14 09:35:54,62684.99
2024-10-14 09:36:55,62648.02
2024-10-14 09:37:55,62679.99
2024-10-14 09:38:55,62669.54
2024-10-14 09:39:55,62645.92
2024-10-14 09:40:55,62637.48
2024-10-14 09:41:55,62640.01
2024-10-14 09:42:55,62592.26
2024-10-14 09:43:55,62589.82
